Order_ID,Order_Date,Customer_ID,Customer_Name,Region,City,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Percent,Sales_Rep
ORD-0410,13-06-2023,CUST-0908,Gaurav Bhatt,South,Bangalore,Wearables,Samsung Galaxy Watch,1,20600,5,Vikram Singh
ORD-0411,13-07-2023,CUST-1014,Anjali Gupta,Central,Raipur,Laptops,Dell Inspiron,1,74700,0,Kavya Iyer
ORD-0412,13-07-2023,CUST-9848,Karan Verma,North,Chandigarh,Tablets,Lenovo Tab P11,1,38600,0,Vikram Singh
ORD-0413,13-08-2023,CUST-3178,Ananya Bose,Central,Bhopal,Laptops,HP Pavilion,1,59200,10,Priya Patel
ORD-0414,13-08-2023,CUST-7107,Yash Dhawan,West,Surat,Laptops,ASUS VivoBook,2,55900,0,Sneha Reddy
ORD-0415,13-08-2023,CUST-4813,Swati Nambiar,North,Jaipur,Smartphones,Realme GT,1,41400,10,Rohan Mehta
ORD-0416,13-09-2023,CUST-9409,Mohit Saxena,Central,Bhopal,Wearables,Apple Watch Series 8,1,19000,10,Amit Kumar
ORD-0417,13-09-2023,CUST-7862,Meera Chawla,Central,Nagpur,Tablets,Amazon Fire HD,1,26600,15,Amit Kumar
ORD-0418,13-10-2023,CUST-3979,Pooja Desai,Central,Indore,Accessories,Mechanical Keyboard,3,1400,5,Anjali Gupta
ORD-0419,13-10-2023,CUST-7862,Meera Chawla,Central,Raipur,Laptops,Acer Aspire,1,57500,10,Rohan Mehta
ORD-0420,13-10-2023,CUST-7107,Yash Dhawan,East,Kolkata,Accessories,Wireless Mouse,2,2000,5,Priya Patel
ORD-0421,13-10-2023,CUST-3178,Ananya Bose,East,Bhubaneswar,Smartphones,Realme GT,1,21900,20,Rahul Sharma
ORD-0422,13-10-2023,CUST-3234,Nikhil Jain,North,Delhi,Tablets,Samsung Tab S8,1,32900,15,Rahul Sharma
ORD-0423,13-11-2023,CUST-7107,Yash Dhawan,Central,Raipur,Accessories,Wireless Mouse,2,2000,0,Rohan Mehta
ORD-0424,13-11-2023,CUST-1930,Ritika Menon,North,Delhi,Tablets,Amazon Fire HD,1,33900,10,Kavya Iyer
ORD-0425,13-11-2023,CUST-4921,Simran Kaur,West,Ahmedabad,Laptops,ASUS VivoBook,1,74100,0,Rohan Mehta
ORD-0426,13-12-2023,CUST-7626,Akash Pillai,Central,Raipur,Wearables,Apple Watch Series 8,1,18200,0,Anjali Gupta
ORD-0427,13-12-2023,CUST-2255,Rajesh Kumar,South,Hyderabad,Accessories,Webcam,1,2300,0,Kavya Iyer
ORD-0428,13-12-2023,CUST-9670,Priya Singh,Central,Bhopal,Wearables,Mi Band 7,1,32000,0,Priya Patel
ORD-0429,13-12-2023,CUST-6769,Vikram Reddy,South,Hyderabad,Wearables,Apple Watch Series 8,1,16200,0,Rahul Sharma
ORD-0430,13-12-2023,CUST-2454,Ishita Bansal,South,Hyderabad,Accessories,Webcam,2,1900,0,Vikram Singh
ORD-0431,14-01-2023,CUST-4813,Swati Nambiar,East,Patna,Accessories,Webcam,2,1100,0,Priya Patel
ORD-0432,14-01-2023,CUST-1655,Divya Shah,West,Mumbai,Laptops,Lenovo ThinkPad,1,47100,25,Priya Patel
ORD-0433,14-02-2023,CUST-3979,Pooja Desai,East,Ranchi,Smartphones,Samsung Galaxy S23,1,50700,0,Amit Kumar
ORD-0434,14-02-2023,CUST-0051,Sneha Sharma,West,Mumbai,Accessories,Webcam,2,2100,25,Vikram Singh
ORD-0435,14-02-2023,CUST-4996,Varun Chopra,Central,Raipur,Laptops,Lenovo ThinkPad,1,52300,5,Vikram Singh
ORD-0436,14-02-2023,CUST-7644,Siddharth Tiwari,West,Surat,Smartphones,Realme GT,1,16500,25,Anjali Gupta
ORD-0437,14-03-2023,CUST-7920,Sakshi Rathore,Central,Nagpur,Accessories,Webcam,1,2300,0,Priya Patel
ORD-0438,14-03-2023,CUST-9848,Karan Verma,East,Kolkata,Smartphones,OnePlus Nord,1,29300,10,Priya Patel
ORD-0439,14-04-2023,CUST-7955,Riya Malhotra,East,Bhubaneswar,Laptops,Acer Aspire,2,53900,0,Amit Kumar
ORD-0440,14-05-2023,CUST-6769,Vikram Reddy,South,Kochi,Wearables,Apple Watch Series 8,1,22800,20,Vikram Singh
ORD-0441,14-05-2023,CUST-2605,Tanvi Kulkarni,South,Kochi,Smartphones,Realme GT,1,28400,0,Priya Patel
ORD-0442,14-05-2023,CUST-0208,Arjun Nair,South,Hyderabad,Laptops,Dell Inspiron,2,59100,20,Anjali Gupta
ORD-0443,14-06-2023,CUST-6769,Vikram Reddy,South,Bangalore,Wearables,Fitbit Versa 4,1,25300,10,Priya Patel
ORD-0444,14-06-2023,CUST-7644,Siddharth Tiwari,North,Delhi,Tablets,Lenovo Tab P11,1,35600,5,Rohan Mehta
ORD-0445,14-07-2023,CUST-9670,Priya Singh,East,Ranchi,Tablets,iPad Air,1,37200,15,Rahul Sharma
ORD-0446,14-07-2023,CUST-0908,Gaurav Bhatt,North,Chandigarh,Wearables,Apple Watch Series 8,1,17200,5,Amit Kumar
ORD-0447,14-07-2023,CUST-7626,Akash Pillai,West,Ahmedabad,Tablets,Lenovo Tab P11,1,49100,10,Kavya Iyer
ORD-0448,14-07-2023,CUST-8896,Nisha Ghosh,West,Surat,Tablets,Samsung Tab S8,1,32200,20,Rahul Sharma
ORD-0449,14-07-2023,CUST-3178,Ananya Bose,Central,Indore,Wearables,Samsung Galaxy Watch,1,24000,0,Rahul Sharma
ORD-0450,14-08-2023,CUST-7107,Yash Dhawan,West,Ahmedabad,Wearables,Apple Watch Series 8,1,24300,15,Anjali Gupta
ORD-0451,14-09-2023,CUST-2454,Ishita Bansal,South,Chennai,Tablets,Amazon Fire HD,1,50000,20,Anjali Gupta
ORD-0452,14-09-2023,CUST-4723,Kunal Dixit,North,Jaipur,Wearables,Fitbit Versa 4,1,32500,10,Anjali Gupta
ORD-0453,14-09-2023,CUST-4234,Sanjay Joshi,West,Pune,Smartphones,Xiaomi 13,1,19300,20,Kavya Iyer
ORD-0454,14-10-2023,CUST-7145,Kavya Iyer,Central,Nagpur,Tablets,iPad Air,1,29200,10,Anjali Gupta
ORD-0455,14-10-2023,CUST-7145,Kavya Iyer,Central,Bhopal,Accessories,Laptop Bag,2,1300,0,Amit Kumar
ORD-0456,14-10-2023,CUST-7107,Yash Dhawan,East,Ranchi,Smartphones,Realme GT,1,34100,0,Anjali Gupta
ORD-0457,14-11-2023,CUST-9670,Priya Singh,South,Chennai,Smartphones,iPhone 14,1,21000,10,Amit Kumar
ORD-0458,14-11-2023,CUST-3979,Pooja Desai,North,Chandigarh,Wearables,Samsung Galaxy Watch,1,32300,5,Anjali Gupta
ORD-0459,14-11-2023,CUST-1014,Anjali Gupta,East,Kolkata,Smartphones,Xiaomi 13,1,26500,0,Rohan Mehta
ORD-0460,14-11-2023,CUST-2605,Tanvi Kulkarni,North,Jaipur,Tablets,Amazon Fire HD,2,34600,15,Vikram Singh
ORD-0461,14-11-2023,CUST-7644,Siddharth Tiwari,East,Bhubaneswar,Laptops,Dell Inspiron,2,41400,5,Rahul Sharma
ORD-0462,14-12-2023,CUST-4813,Swati Nambiar,Central,Bhopal,Tablets,iPad Air,1,27000,10,Sneha Reddy
ORD-0463,14-12-2023,CUST-3234,Nikhil Jain,Central,Indore,Wearables,Fitbit Versa 4,1,12800,5,Anjali Gupta
ORD-0464,14-12-2023,CUST-2454,Ishita Bansal,East,Ranchi,Accessories,Laptop Bag,2,1000,10,Kavya Iyer
ORD-0465,15-01-2023,CUST-0208,Arjun Nair,West,Ahmedabad,Accessories,Mechanical Keyboard,1,1900,15,Rahul Sharma
ORD-0466,15-01-2023,CUST-3585,Rahul Kapoor,West,Mumbai,Smartphones,Realme GT,1,31200,5,Sneha Reddy
ORD-0467,15-01-2023,CUST-4921,Simran Kaur,East,Patna,Smartphones,Realme GT,1,45900,15,Anjali Gupta
ORD-0468,15-02-2023,CUST-0908,Gaurav Bhatt,South,Kochi,Accessories,Laptop Bag,2,1300,10,Rohan Mehta
ORD-0469,15-02-2023,CUST-3178,Ananya Bose,West,Pune,Tablets,Samsung Tab S8,2,50000,0,Rohan Mehta
ORD-0470,15-02-2023,CUST-4559,Aarti Shetty,North,Chandigarh,Tablets,Amazon Fire HD,1,21300,0,Kavya Iyer
ORD-0471,15-03-2023,CUST-8941,Harsh Sinha,North,Jaipur,Smartphones,Samsung Galaxy S23,2,51100,15,Priya Patel
ORD-0472,15-03-2023,CUST-1930,Ritika Menon,North,Jaipur,Wearables,Samsung Galaxy Watch,1,14200,10,Rohan Mehta
ORD-0473,15-03-2023,CUST-4921,Simran Kaur,Central,Raipur,Laptops,HP Pavilion,1,57100,0,Anjali Gupta
ORD-0474,15-04-2023,CUST-8896,Nisha Ghosh,East,Ranchi,Tablets,iPad Air,1,31200,0,Vikram Singh
ORD-0475,15-04-2023,CUST-3178,Ananya Bose,East,Bhubaneswar,Tablets,Lenovo Tab P11,2,43400,10,Amit Kumar
ORD-0476,15-05-2023,CUST-7955,Riya Malhotra,North,Chandigarh,Smartphones,Realme GT,1,48300,25,Vikram Singh
ORD-0477,15-05-2023,CUST-1930,Ritika Menon,East,Ranchi,Smartphones,Realme GT,1,25600,5,Sneha Reddy
ORD-0478,15-05-2023,CUST-3174,Pallavi Krishnan,North,Delhi,Laptops,Acer Aspire,1,49000,0,Rohan Mehta
ORD-0479,15-05-2023,CUST-9848,Karan Verma,Central,Nagpur,Wearables,Samsung Galaxy Watch,1,25400,10,Anjali Gupta
ORD-0480,15-06-2023,CUST-2605,Tanvi Kulkarni,Central,Bhopal,Accessories,Wireless Mouse,2,2000,5,Kavya Iyer
ORD-0481,15-06-2023,CUST-3178,Ananya Bose,North,Delhi,Wearables,Mi Band 7,1,35000,0,Vikram Singh
ORD-0482,15-06-2023,CUST-3666,Manish Arora,Central,Nagpur,Laptops,Dell Inspiron,1,70300,5,Rahul Sharma
ORD-0483,15-06-2023,CUST-7920,Sakshi Rathore,West,Ahmedabad,Wearables,Fitbit Versa 4,1,21300,0,Amit Kumar
ORD-0484,15-07-2023,CUST-9848,Karan Verma,South,Bangalore,Laptops,HP Pavilion,1,53300,5,Vikram Singh
ORD-0485,15-08-2023,CUST-7626,Akash Pillai,East,Patna,Wearables,Apple Watch Series 8,1,25000,10,Priya Patel
ORD-0486,15-08-2023,CUST-0051,Sneha Sharma,South,Kochi,Accessories,Webcam,2,2000,10,Amit Kumar
ORD-0487,15-08-2023,CUST-0908,Gaurav Bhatt,Central,Raipur,Wearables,Mi Band 7,1,19400,0,Kavya Iyer
ORD-0488,15-09-2023,CUST-8896,Nisha Ghosh,East,Bhubaneswar,Wearables,Samsung Galaxy Watch,1,33600,10,Sneha Reddy
ORD-0489,15-09-2023,CUST-1930,Ritika Menon,Central,Raipur,Tablets,Samsung Tab S8,1,43000,10,Kavya Iyer
ORD-0490,15-09-2023,CUST-0208,Arjun Nair,Central,Raipur,Smartphones,iPhone 14,1,32200,25,Vikram Singh
ORD-0491,15-10-2023,CUST-8941,Harsh Sinha,West,Surat,Smartphones,iPhone 14,1,35800,10,Sneha Reddy
ORD-0492,15-10-2023,CUST-9646,Amit Patel,North,Delhi,Laptops,HP Pavilion,1,63300,20,Anjali Gupta
ORD-0493,15-10-2023,CUST-6769,Vikram Reddy,Central,Nagpur,Tablets,iPad Air,1,36800,15,Anjali Gupta
ORD-0494,15-11-2023,CUST-9646,Amit Patel,South,Bangalore,Accessories,Webcam,2,1300,20,Vikram Singh
ORD-0495,15-11-2023,CUST-4813,Swati Nambiar,Central,Indore,Accessories,Wireless Mouse,2,1300,20,Priya Patel
ORD-0496,15-11-2023,CUST-7107,Yash Dhawan,South,Kochi,Tablets,Amazon Fire HD,1,32700,5,Sneha Reddy
ORD-0497,15-11-2023,CUST-3666,Manish Arora,South,Chennai,Smartphones,Xiaomi 13,1,40100,0,Sneha Reddy
ORD-0498,15-12-2023,CUST-7644,Siddharth Tiwari,North,Jaipur,Tablets,Amazon Fire HD,1,31200,25,Amit Kumar
ORD-0499,15-12-2023,CUST-1655,Divya Shah,North,Chandigarh,Tablets,iPad Air,1,44500,10,Rahul Sharma
ORD-0500,15-12-2023,CUST-6769,Vikram Reddy,Central,Nagpur,Tablets,Samsung Tab S8,1,46500,15,Kavya Iyer
ORD-0501,15-12-2023,CUST-0908,Gaurav Bhatt,West,Pune,Accessories,Webcam,2,2600,20,Amit Kumar
ORD-0502,16-01-2023,CUST-3666,Manish Arora,East,Ranchi,Tablets,iPad Air,1,22500,5,Priya Patel
ORD-0503,16-02-2023,CUST-2454,Ishita Bansal,West,Mumbai,Laptops,ASUS VivoBook,2,62100,0,Rahul Sharma
ORD-0504,16-02-2023,CUST-0208,Arjun Nair,North,Delhi,Accessories,Wireless Mouse,2,1600,10,Rahul Sharma
ORD-0505,16-02-2023,CUST-9409,Mohit Saxena,South,Hyderabad,Smartphones,iPhone 14,1,33300,15,Rohan Mehta
ORD-0506,16-02-2023,CUST-8896,Nisha Ghosh,West,Ahmedabad,Wearables,Fitbit Versa 4,1,21600,10,Priya Patel
ORD-0507,16-02-2023,CUST-2605,Tanvi Kulkarni,Central,Indore,Accessories,Laptop Bag,2,1200,15,Amit Kumar
ORD-0508,16-02-2023,CUST-2605,Tanvi Kulkarni,Central,Nagpur,Wearables,Fitbit Versa 4,1,12100,15,Anjali Gupta
ORD-0509,16-02-2023,CUST-9848,Karan Verma,South,Hyderabad,Wearables,Samsung Galaxy Watch,1,26700,10,Sneha Reddy
ORD-0510,16-02-2023,CUST-1655,Divya Shah,Central,Nagpur,Laptops,Dell Inspiron,1,66700,10,Priya Patel
ORD-0511,16-03-2023,CUST-6316,Sameer Dutta,East,Ranchi,Tablets,Lenovo Tab P11,1,34900,0,Rahul Sharma
ORD-0512,16-03-2023,CUST-0208,Arjun Nair,South,Hyderabad,Smartphones,Samsung Galaxy S23,1,41000,0,Rahul Sharma
ORD-0513,16-03-2023,CUST-4921,Simran Kaur,Central,Indore,Accessories,Laptop Bag,2,2500,10,Kavya Iyer
ORD-0514,16-04-2023,CUST-1655,Divya Shah,Central,Nagpur,Wearables,Samsung Galaxy Watch,1,28500,5,Vikram Singh
ORD-0515,16-05-2023,CUST-0051,Sneha Sharma,East,Ranchi,Tablets,iPad Air,1,28500,10,Sneha Reddy
ORD-0516,16-05-2023,CUST-8941,Harsh Sinha,East,Ranchi,Laptops,Lenovo ThinkPad,1,53700,20,Anjali Gupta
ORD-0517,16-05-2023,CUST-8896,Nisha Ghosh,South,Chennai,Wearables,Samsung Galaxy Watch,1,23200,25,Rohan Mehta
ORD-0518,16-05-2023,CUST-1655,Divya Shah,West,Ahmedabad,Accessories,Webcam,2,2600,15,Sneha Reddy
ORD-0519,16-05-2023,CUST-9848,Karan Verma,Central,Indore,Laptops,Acer Aspire,1,48200,15,Rohan Mehta
ORD-0520,16-06-2023,CUST-8941,Harsh Sinha,South,Bangalore,Smartphones,Xiaomi 13,1,43600,5,Sneha Reddy
ORD-0521,16-07-2023,CUST-9646,Amit Patel,West,Ahmedabad,Accessories,Laptop Bag,2,1800,15,Rahul Sharma
ORD-0522,16-07-2023,CUST-2454,Ishita Bansal,Central,Nagpur,Smartphones,Samsung Galaxy S23,1,46100,0,Vikram Singh
ORD-0523,16-08-2023,CUST-4921,Simran Kaur,Central,Nagpur,Accessories,Mechanical Keyboard,2,2100,20,Vikram Singh
ORD-0524,16-08-2023,CUST-9409,Mohit Saxena,North,Jaipur,Wearables,Samsung Galaxy Watch,1,26700,10,Vikram Singh
ORD-0525,16-09-2023,CUST-3979,Pooja Desai,Central,Raipur,Laptops,Dell Inspiron,1,69900,20,Rohan Mehta
ORD-0526,16-09-2023,CUST-7920,Sakshi Rathore,Central,Bhopal,Laptops,Acer Aspire,1,49000,0,Sneha Reddy
ORD-0527,16-09-2023,CUST-4723,Kunal Dixit,East,Ranchi,Wearables,Samsung Galaxy Watch,1,24100,5,Rohan Mehta
ORD-0528,16-09-2023,CUST-0051,Sneha Sharma,West,Pune,Smartphones,Realme GT,2,47400,10,Rahul Sharma
ORD-0529,16-09-2023,CUST-8896,Nisha Ghosh,East,Patna,Wearables,Apple Watch Series 8,1,31300,0,Priya Patel
ORD-0530,16-10-2023,CUST-7107,Yash Dhawan,North,Delhi,Wearables,Fitbit Versa 4,1,19900,25,Amit Kumar
ORD-0531,16-10-2023,CUST-3666,Manish Arora,East,Kolkata,Accessories,Webcam,2,1000,0,Rahul Sharma
ORD-0532,16-10-2023,CUST-3523,Aditya Rao,North,Chandigarh,Tablets,iPad Air,1,31900,10,Rahul Sharma
ORD-0533,16-11-2023,CUST-7644,Siddharth Tiwari,South,Kochi,Wearables,Mi Band 7,1,24800,20,Rohan Mehta
ORD-0534,16-11-2023,CUST-6348,Shreya Pandey,Central,Bhopal,Smartphones,Samsung Galaxy S23,1,35400,10,Anjali Gupta
ORD-0535,16-12-2023,CUST-7107,Yash Dhawan,East,Bhubaneswar,Laptops,Lenovo ThinkPad,1,35000,5,Rahul Sharma
ORD-0536,16-12-2023,CUST-7107,Yash Dhawan,East,Ranchi,Laptops,Dell Inspiron,1,41300,10,Anjali Gupta
ORD-0537,16-12-2023,CUST-7107,Yash Dhawan,East,Ranchi,Laptops,ASUS VivoBook,1,62300,5,Vikram Singh
ORD-0538,17-01-2023,CUST-7344,Rohan Mehta,West,Mumbai,Smartphones,iPhone 14,1,50400,0,Rahul Sharma
ORD-0539,17-02-2023,CUST-3178,Ananya Bose,East,Patna,Smartphones,Samsung Galaxy S23,1,31500,10,Kavya Iyer
ORD-0540,17-02-2023,CUST-7920,Sakshi Rathore,West,Pune,Wearables,Apple Watch Series 8,1,27800,10,Rohan Mehta
ORD-0541,17-02-2023,CUST-0908,Gaurav Bhatt,West,Mumbai,Accessories,USB-C Cable,3,2100,15,Sneha Reddy
ORD-0542,17-03-2023,CUST-1930,Ritika Menon,West,Mumbai,Laptops,Lenovo ThinkPad,1,46400,15,Sneha Reddy
ORD-0543,17-03-2023,CUST-5788,Neha Agarwal,North,Lucknow,Laptops,HP Pavilion,1,53300,5,Amit Kumar
ORD-0544,17-03-2023,CUST-9670,Priya Singh,South,Bangalore,Wearables,Apple Watch Series 8,1,22200,5,Kavya Iyer
ORD-0545,17-03-2023,CUST-4996,Varun Chopra,Central,Bhopal,Laptops,Acer Aspire,1,60600,0,Anjali Gupta
ORD-0546,17-04-2023,CUST-9848,Karan Verma,Central,Indore,Accessories,Wireless Mouse,2,1800,5,Sneha Reddy
ORD-0547,17-04-2023,CUST-1014,Anjali Gupta,West,Ahmedabad,Accessories,USB-C Cable,3,1500,0,Amit Kumar
ORD-0548,17-04-2023,CUST-1014,Anjali Gupta,West,Ahmedabad,Smartphones,Samsung Galaxy S23,1,43900,0,Priya Patel
ORD-0549,17-04-2023,CUST-7955,Riya Malhotra,Central,Nagpur,Tablets,iPad Air,1,42000,0,Rahul Sharma
ORD-0550,17-04-2023,CUST-3174,Pallavi Krishnan,East,Ranchi,Wearables,Samsung Galaxy Watch,1,26700,0,Rohan Mehta
ORD-0551,17-05-2023,CUST-6348,Shreya Pandey,Central,Raipur,Tablets,iPad Air,1,33200,0,Anjali Gupta
ORD-0552,17-05-2023,CUST-6348,Shreya Pandey,East,Patna,Wearables,Apple Watch Series 8,1,18700,5,Sneha Reddy
ORD-0553,17-05-2023,CUST-4921,Simran Kaur,East,Bhubaneswar,Tablets,Samsung Tab S8,1,31900,10,Priya Patel
ORD-0554,17-05-2023,CUST-8941,Harsh Sinha,North,Chandigarh,Wearables,Apple Watch Series 8,1,17100,10,Rohan Mehta
ORD-0555,17-06-2023,CUST-4723,Kunal Dixit,West,Ahmedabad,Wearables,Fitbit Versa 4,1,35000,5,Rohan Mehta
ORD-0556,17-06-2023,CUST-3234,Nikhil Jain,North,Lucknow,Accessories,Laptop Bag,2,800,5,Rohan Mehta
ORD-0557,17-07-2023,CUST-4559,Aarti Shetty,North,Lucknow,Accessories,Laptop Bag,3,1800,0,Sneha Reddy
ORD-0558,17-07-2023,CUST-7920,Sakshi Rathore,East,Bhubaneswar,Accessories,Laptop Bag,1,500,10,Vikram Singh
ORD-0559,17-08-2023,CUST-4234,Sanjay Joshi,East,Kolkata,Tablets,iPad Air,1,47800,25,Sneha Reddy
ORD-0560,17-08-2023,CUST-1655,Divya Shah,East,Ranchi,Accessories,Webcam,1,2200,20,Anjali Gupta
ORD-0561,17-08-2023,CUST-7644,Siddharth Tiwari,Central,Bhopal,Smartphones,Samsung Galaxy S23,1,32800,10,Sneha Reddy
ORD-0562,17-09-2023,CUST-8941,Harsh Sinha,Central,Bhopal,Tablets,Samsung Tab S8,1,49100,25,Amit Kumar
ORD-0563,17-09-2023,CUST-7107,Yash Dhawan,East,Ranchi,Accessories,Laptop Bag,2,1600,0,Amit Kumar
ORD-0564,17-09-2023,CUST-6348,Shreya Pandey,North,Lucknow,Wearables,Fitbit Versa 4,1,14900,0,Amit Kumar
ORD-0565,17-10-2023,CUST-4921,Simran Kaur,North,Jaipur,Tablets,Amazon Fire HD,1,22500,0,Amit Kumar
ORD-0566,17-10-2023,CUST-7862,Meera Chawla,West,Ahmedabad,Laptops,Dell Inspiron,1,49300,0,Rahul Sharma
ORD-0567,17-11-2023,CUST-5788,Neha Agarwal,South,Hyderabad,Laptops,HP Pavilion,1,44600,5,Priya Patel
ORD-0568,17-11-2023,CUST-3174,Pallavi Krishnan,East,Kolkata,Wearables,Fitbit Versa 4,1,18900,25,Amit Kumar
ORD-0569,17-11-2023,CUST-3585,Rahul Kapoor,East,Ranchi,Laptops,Acer Aspire,2,65600,5,Amit Kumar
ORD-0570,17-11-2023,CUST-4996,Varun Chopra,West,Mumbai,Wearables,Apple Watch Series 8,1,18400,5,Sneha Reddy
ORD-0571,17-11-2023,CUST-3979,Pooja Desai,North,Jaipur,Smartphones,Xiaomi 13,1,37100,0,Rohan Mehta
ORD-0572,17-11-2023,CUST-3234,Nikhil Jain,Central,Nagpur,Accessories,Webcam,2,1400,20,Priya Patel
ORD-0573,17-12-2023,CUST-3979,Pooja Desai,East,Ranchi,Accessories,USB-C Cable,3,2500,0,Rohan Mehta
ORD-0574,17-12-2023,CUST-1014,Anjali Gupta,Central,Raipur,Tablets,Amazon Fire HD,1,23000,0,Sneha Reddy
ORD-0575,17-12-2023,CUST-3174,Pallavi Krishnan,East,Patna,Tablets,iPad Air,1,36500,20,Anjali Gupta
ORD-0576,17-12-2023,CUST-3178,Ananya Bose,East,Kolkata,Smartphones,Samsung Galaxy S23,2,35000,10,Vikram Singh
ORD-0577,17-12-2023,CUST-7626,Akash Pillai,Central,Indore,Tablets,iPad Air,1,39800,10,Sneha Reddy
ORD-0578,17-12-2023,CUST-3666,Manish Arora,East,Bhubaneswar,Wearables,Mi Band 7,1,23700,5,Rahul Sharma
ORD-0579,18-01-2023,CUST-2605,Tanvi Kulkarni,East,Kolkata,Accessories,Laptop Bag,2,2700,10,Rohan Mehta
ORD-0580,18-01-2023,CUST-2255,Rajesh Kumar,East,Kolkata,Wearables,Fitbit Versa 4,1,11200,5,Vikram Singh
ORD-0581,18-02-2023,CUST-1014,Anjali Gupta,West,Ahmedabad,Tablets,Lenovo Tab P11,1,42100,25,Rahul Sharma
ORD-0582,18-02-2023,CUST-9409,Mohit Saxena,Central,Indore,Accessories,Laptop Bag,2,2400,5,Amit Kumar
ORD-0583,18-02-2023,CUST-3523,Aditya Rao,North,Chandigarh,Tablets,Samsung Tab S8,1,20000,0,Anjali Gupta
ORD-0584,18-02-2023,CUST-1655,Divya Shah,Central,Raipur,Tablets,Lenovo Tab P11,1,36400,25,Anjali Gupta
ORD-0585,18-03-2023,CUST-4559,Aarti Shetty,South,Hyderabad,Laptops,Dell Inspiron,1,52400,25,Priya Patel
ORD-0586,18-03-2023,CUST-4559,Aarti Shetty,Central,Nagpur,Laptops,HP Pavilion,1,43500,0,Rohan Mehta
ORD-0587,18-03-2023,CUST-1930,Ritika Menon,South,Bangalore,Smartphones,OnePlus Nord,1,35100,15,Rohan Mehta
ORD-0588,18-04-2023,CUST-7626,Akash Pillai,Central,Nagpur,Tablets,Samsung Tab S8,1,37000,0,Anjali Gupta
ORD-0589,18-04-2023,CUST-0908,Gaurav Bhatt,South,Kochi,Laptops,Dell Inspiron,1,58400,0,Rahul Sharma
ORD-0590,18-04-2023,CUST-3523,Aditya Rao,Central,Indore,Smartphones,Realme GT,1,55100,20,Kavya Iyer
ORD-0591,18-04-2023,CUST-3979,Pooja Desai,West,Ahmedabad,Accessories,Laptop Bag,2,1000,15,Kavya Iyer
ORD-0592,18-05-2023,CUST-4559,Aarti Shetty,West,Mumbai,Laptops,HP Pavilion,1,61700,25,Sneha Reddy
ORD-0593,18-05-2023,CUST-7955,Riya Malhotra,West,Pune,Laptops,HP Pavilion,1,55900,10,Rohan Mehta
ORD-0594,18-06-2023,CUST-2454,Ishita Bansal,West,Ahmedabad,Accessories,Webcam,2,1800,0,Anjali Gupta
ORD-0595,18-07-2023,CUST-7644,Siddharth Tiwari,East,Kolkata,Tablets,Lenovo Tab P11,1,47200,0,Priya Patel
ORD-0596,18-07-2023,CUST-6769,Vikram Reddy,West,Ahmedabad,Wearables,Apple Watch Series 8,2,17700,10,Anjali Gupta
ORD-0597,18-07-2023,CUST-6769,Vikram Reddy,Central,Raipur,Tablets,Samsung Tab S8,1,42300,15,Rahul Sharma
ORD-0598,18-08-2023,CUST-2605,Tanvi Kulkarni,Central,Nagpur,Laptops,HP Pavilion,2,66100,10,Vikram Singh
ORD-0599,18-08-2023,CUST-7626,Akash Pillai,Central,Raipur,Wearables,Mi Band 7,1,33500,20,Rohan Mehta
ORD-0600,18-08-2023,CUST-4921,Simran Kaur,North,Delhi,Tablets,Samsung Tab S8,1,41200,10,Vikram Singh
ORD-0601,18-09-2023,CUST-3979,Pooja Desai,East,Kolkata,Tablets,Lenovo Tab P11,1,31100,0,Anjali Gupta
ORD-0602,18-09-2023,CUST-3666,Manish Arora,East,Bhubaneswar,Wearables,Apple Watch Series 8,1,22300,20,Amit Kumar
ORD-0603,18-10-2023,CUST-7626,Akash Pillai,West,Ahmedabad,Accessories,Mechanical Keyboard,1,900,0,Anjali Gupta
ORD-0604,18-11-2023,CUST-3178,Ananya Bose,West,Surat,Accessories,Wireless Mouse,2,2400,0,Vikram Singh
ORD-0605,18-11-2023,CUST-8896,Nisha Ghosh,North,Chandigarh,Tablets,iPad Air,1,49500,5,Vikram Singh
ORD-0606,18-11-2023,CUST-1930,Ritika Menon,South,Bangalore,Laptops,Dell Inspiron,1,58400,0,Rahul Sharma
ORD-0607,18-11-2023,CUST-9409,Mohit Saxena,South,Bangalore,Wearables,Fitbit Versa 4,1,33100,20,Anjali Gupta
ORD-0608,18-12-2023,CUST-6769,Vikram Reddy,South,Kochi,Accessories,Webcam,3,1200,5,Priya Patel
ORD-0609,18-12-2023,CUST-1014,Anjali Gupta,East,Kolkata,Smartphones,OnePlus Nord,1,53800,0,Sneha Reddy
ORD-0610,18-12-2023,CUST-8896,Nisha Ghosh,West,Pune,Wearables,Mi Band 7,1,25700,5,Sneha Reddy
ORD-0611,19-01-2023,CUST-1014,Anjali Gupta,South,Bangalore,Wearables,Samsung Galaxy Watch,1,24900,10,Rahul Sharma
ORD-0612,19-01-2023,CUST-9646,Amit Patel,South,Kochi,Laptops,ASUS VivoBook,1,53000,25,Sneha Reddy
ORD-0613,19-01-2023,CUST-9409,Mohit Saxena,East,Bhubaneswar,Laptops,HP Pavilion,1,72900,0,Vikram Singh
ORD-0614,19-02-2023,CUST-4559,Aarti Shetty,South,Bangalore,Tablets,Lenovo Tab P11,1,46800,5,Anjali Gupta
